id,src_len,source,reference,hypothesis,bleu
777,22,"Wir reden oft von Menschen mit gutem Gedächtnis , als wäre es eine besondere Begabung , aber das stimmt so nicht .","We often talk about people with great memories as though it were some sort of an innate gift , but that is not the case .","but , it 's not , it 's not like it 's",1.49
778,5,Gute Gedächtnisse sind antrainiert .,Great memories are learned .,good are .,17.8
779,10,"Wir merken uns Dinge besser , wenn wir aufpassen .","At the most basic level , we remember when we pay attention .",we we are making .,2.84
780,9,"Wir erinnern uns , wenn wir engagiert sind .",We remember when we are deeply engaged .,we are .,11.9
781,63,"Wir erinnern uns , wenn wir die Möglichkeit haben herauszufinden , warum Informationen und Erfahrungen bedeutungsvoll für uns sind , wieso sie Bedeutung haben und hervorstehen , wenn wir sie in etwas umwandeln können , das für uns in Bezug auf unsere anderen Erinnerungsfetzen sinnvoll ist . Wenn wir den Namen "" Bäcker "" in den Beruf "" Bäcker "" verwandeln können .","We remember when we are able to take a piece of information and experience and figure out why it is meaningful to us , why it is significant , why it 's colorful , when we 're able to transform it in some way that it makes sense in the light of all of the other things floating around in our minds , when we 're able to transform Bakers into bakers .","so we we to to the , we we can , and we we , and we we can in the , we can to it , and we can .",1.06
782,12,"Der Gedächtnispalast , diese Gedächtnistechniken , sie sind alle nur Abkürzungen .","The memory palace , these memory techniques , they 're just shortcuts .","so , they 're all .",10.11
783,8,Tatsächlich sind es nicht mal wirkliche Abkürzungen .,"In fact , they 're not even really shortcuts .",it 's not even .,8.7
784,10,"Sie funktionieren , weil sie uns zwingen zu arbeiten .",They work because they make you work .,they work to work .,13.94
785,24,"Sie zwingen uns zu verarbeiten und aufmerksam zu sein , in einer Art und Weise , in der wir es normalerweise nicht sind .","They force a kind of depth of processing , a kind of mindfulness , that most of us do n't normally walk around exercising .","we 're not going to be in in , and in .",1.36
786,6,Aber es sind keine Abkürzungen .,But there actually are no shortcuts .,no .,5.8
787,7,So werden Dinge im Gedächtnis verankert .,This is how stuff is made memorable .,you will .,5.2
788,40,"Eine Sache möchte ich euch mit auf den Weg geben , etwas , das ich durch E.P. , den Mann der sich nicht einmal an sein Gedächtnisproblem erinnerte , gelernt habe . Unsere Leben sind die Summe unserer Erinnerungen .","And I think if there 's one thing that I want to leave you with , it 's what E.P. , the amnesic who could n't even remember that he had a memory problem , left me with , which is the notion that our lives are the sum of our memories .","i ' ve been to the , of the , , i , , the one that i .",0.9
789,65,"Wie viel sind wir bereit , von unseren ohnehin kurzen Leben dadurch zu verlieren , dass wir permanent auf unser Blackberry oder unser iPhone schauen , anstatt dem Menschen uns gegenüber , der mit uns redet , Beachtung zu schenken ? Wie viel sind wir bereit zu verlieren , weil wir so faul sind , dass wir Erlebtes nicht tiefgehend verarbeiten und erinnern wollen ?","How much are we willing to lose from our already short lives by losing ourselves in our Blackberries , our iPhones , by not paying attention to the human being across from us who is talking with us , by being so lazy that we 're not willing to process deeply ?","so we we 're to to , we we , to , we we , , we we , , we we , , we we , , we we , , we we , , we we , , we we , ,",2.08
790,17,"Ich habe gelernt , dass das Gedächtnis , in jedem von uns , unglaubliche Kapazitäten besitzt .",I learned firsthand that there are incredible memory capacities latent in all of us .,"and , in , , , in the ,",2.45
791,20,"Wenn wir ein erinnerungswürdiges Leben leben wollen , müssen wir die Person sein , die nicht vergisst zu erinnern .","But if you want to live a memorable life , you have to be the kind of person who remembers to remember .",we want to to remember that we want to to,3.42
792,2,Danke .,Thank you .,thank you .,55.03
793,19,Im Alter von 27 verließ ich einen anstrengenden Job in der Unternehmensberatung für einen noch anstrengenderen : Unterrichten .,"When I was 27 years old , I left a very demanding job in management consulting for a job that was even more demanding : teaching .","i was a a for a , in the ,",2.02
794,12,An öffentlichen Schulen in New York unterrichtete ich Mathe für Siebtklässler .,I went to teach seventh graders math in the New York City public schools .,i created new york .,1.45
795,10,Wie jeder Lehrer führte ich Tests und Prüfungen durch .,"And like any teacher , I made quizzes and tests .",i started to and and .,4.19
796,5,Ich gab Hausaufgaben auf .,I gave out homework assignments .,i was .,10.12
797,9,"Als die Arbeiten zurückkamen , berechnete ich Noten .","When the work came back , I calculated grades .",i started to work .,4.67
798,15,Dabei war der IQ nicht der einzige Unterschied zwischen den besten und schlechtesten Schülern .,What struck me was that I.Q. was not the only difference between my best and my worst students .,the the the was the the the,0.92
799,11,Die IQ 's einiger meiner stärksten Schüler waren nicht stratosphärisch .,Some of my strongest performers did not have stratospheric I.Q. scores .,i did n't think of my .,4.98
800,10,Einige meiner schlauesten Kinder schnitten nicht besonders gut ab .,Some of my smartest kids were n't doing so well .,i ' m not doing .,4.19
801,5,Das ließ mich nachdenken .,And that got me thinking .,that 's me .,12.75
802,24,"Was man im 7 . Schuljahr in Mathe lernt , ist schon schwierig : Rationale Zahlen , Dezimalzahlen , die Fläche eines Parallelogramms .","The kinds of things you need to learn in seventh grade math , sure , they 're hard : ratios , decimals , the area of a parallelogram .","so , in the , , you , in the , .",1.38
803,30,"Aber unmöglich sind diese Konzepte nicht . Ich war fest davon überzeugt , dass alle meine Schüler den Stoff lernen könnten , wenn sie lang und hart genug arbeiteten .","But these concepts are not impossible , and I was firmly convinced that every one of my students could learn the material if they worked hard and long enough .","i was n't really sure that i was n't , , and that .",2.28
804,37,"Nach einigen weiteren Jahren in der Schule kam ich zu dem Schluss , dass wir im Bildungswesen ein viel besseres Verständnis für Schüler und Lernen aus einer Perspektive der Motivation benötigten , aus einer psychologischen Perspektive .","After several more years of teaching , I came to the conclusion that what we need in education is a much better understanding of students and learning from a motivational perspective , from a psychological perspective .","so , the a of of a , a a , , we , a a of of the",1.36
805,34,"Was wir im Bildungswesen am besten messen können ist der IQ . Aber was , wenn Vorankommen in Schule und Leben von viel mehr abhängt als der Fähigkeit schnell und leicht zu lernen ?","In education , the one thing we know how to measure best is I.Q. , but what if doing well in school and in life depends on much more than your ability to learn quickly and easily ?","so , what 's the to the , and the is the , and the is the ?",1.04
806,12,Also verließ ich das Klassenzimmer und machte ein Aufbaustudium zur Psychologin .,"So I left the classroom , and I went to graduate school to become a psychologist .",so i made a lot of .,1.87
807,25,"Ich fing an Kinder und Erwachsene in allen möglichen ultra-herausfordernden Situation zu untersuchen . Immer fragte ich mich , wer erfolgreich ist und warum ?","I started studying kids and adults in all kinds of super challenging settings , and in every study my question was , who is successful here and why ?","i i was to and i and i , and i , and i .",2.72
808,10,Mein Forschungsteam und ich gingen zur West Point Militärakademie .,My research team and I went to West Point Military Academy .,i got to and i .,3.93
809,15,"Wir versuchten vorauszusagen , welche Kadetten bei der Truppenausbildung bleiben würden und welche nicht .",We tried to predict which cadets would stay in military training and which would drop out .,"so , would n't be and would .",2.54
810,16,"Wir gingen zum nationalen Buchstabierwettbewerb und versuchten vorauszusagen , welche Kinder am weitesten kommen würden .",We went to the National Spelling Bee and tried to predict which children would advance farthest in competition .,"so , we went to and to come .",3.95
811,36,"Wir untersuchten Junglehrer , die in sehr schwierigen Wohngegenden arbeiteten und fragten , welche Lehrer zum Ende des Schuljahres noch dort unterrichten würden und welche von ihnen die Lernresultate ihrer Schüler am effektivsten verbessern würden .","We studied rookie teachers working in really tough neighborhoods , asking which teachers are still going to be here in teaching by the end of the school year , and of those , who will be the most effective at improving learning outcomes for their students ?","the , the the were the to the the , and the the the , were doing , the the",1.4
812,13,"Wir schlossen Partnerschaften mit Privatunternehmen und fragten , welche Verkäufer ihre Arbeitsstelle behalten","We partnered with private companies , asking , which of these salespeople is going to keep their jobs ?",we got to and and and .,1.18
813,8,und wer das meiste Geld verdienen würde .,And who 's going to earn the most money ?,and that would be .,0.0
814,15,In all diesen unterschiedlichen Kontexten trat eine Eigenschaft als bedeutender Hinweis auf Erfolg hervor .,"In all those very different contexts , one characteristic emerged as a significant predictor of success .",so 's a of of these .,2.07
815,7,Uns es war nicht soziale Intelligenz .,And it was n't social intelligence .,it was n't .,30.18
