id,src_len,source,reference,hypothesis,bleu
691,6,Sind sie klüger als wir ?,Are they smarter than the rest of us ?,are smarter smarter than we ?,10.9
692,14,Sie gaben ihnen einen Stapel Kognitionstests und die Antwort war : Eigentlich nicht .,"They gave them a bunch of cognitive tests , and the answer was not really .",they gave them a a and and answer was n't .,12.11
693,24,"Es gab allerdings einen interessanten und vielsagenden Unterschied zwischen dem Gehirn eines Gedächtnismeisters und dem einer Kontrollperson , mit dem es verglichen wurde .",There was however one really interesting and telling difference between the brains of the memory champions and the control subjects that they were comparing them to .,there was a interesting and and difference between between the brain of a and and a of the,5.37
694,44,"Wenn man sie in eine fMRI-Maschine steckt und ihr Gehirn scannt , während sie sich Nummern , Gesichter und Bilder von Schneeflocken einprägen , kann man sehen , dass bei den Gedächtnismeistern andere Regionen des Gehirnes aufleuchten als bei dem Rest von uns .","When they put these guys in an fMRI machine , scanned their brains while they were memorizing numbers and people 's faces and pictures of snowflakes , they found that the memory champions were lighting up different parts of the brain than everyone else .","when you put it in a and you your brain , as you look at , , faces and images , from the , , you can see that there were the the other of the the than the rest of us .",3.25
695,22,"Es scheint , als würden sie den Teil ihres Gedächtnisses benutzen , der für das räumliche Erinnern und Navigieren benutzt wird .","Of note , they were using , or they seemed to be using , a part of the brain that 's involved in spatial memory and navigation .",it seems like they use the part of their device that used to be used for the .,4.14
696,10,Warum ? Und können wir anderen daraus etwas lernen ?,Why ? And is there something the rest of us can learn from this ?,why ? can we learn from this ?,15.95
697,37,"Der Wettkampf um das beste Gedächtnis wird von einer Art Wettrüsten beherrscht , in dem jedes Jahr irgendjemand mit einer neuen Technik zum schnelleren Einprägen von mehr Fakten auftrumpft und der Rest des Feldes aufholen muss .","The sport of competitive memorizing is driven by a kind of arms race where every year somebody comes up with a new way to remember more stuff more quickly , and then the rest of the field has to play catchup .",the the to the best memory is by a kind of of every every single technology for a new technology of the and and the rest of the . .,12.88
698,10,"Dies ist mein Freund Ben Pridmore , dreimaliger Gedächtnis-Weltmeister .","This is my friend Ben Pridmore , three - time world memory champion .",this is my friend ben .,8.56
699,31,"Auf dem Tisch vor ihm sind 36 gemischte Kartendecks die er sich innerhalb von einer Stunde mit einer Technik , die er erfunden und als Einziger gemeistert hat , einzuprägen .","On his desk in front of him are 36 shuffled packs of playing cards that he is about to try to memorize in one hour , using a technique that he invented and he alone has mastered .","on the table before he 's 36 who he he he himself himself an hour with a technique that he invented and and , and .",13.34
700,21,Er verwendete eine ähnliche Technik um sich die genaue Reihenfolge von 4 140 zufälligen Binärzahlen in einer halben Stunde einzuprägen .,"He used a similar technique to memorize the precise order of 4,140 random binary digits in half an hour .",he 's a similar technique around the four of four in in a half an hour .,18.98
701,2,Ja .,Yeah .,yes .,50.0
702,35,"Und obwohl es eine Unmenge an Techniken gibt , um sich verschiedenste Dinge in diesen Wettkämpfen einzuprägen , basieren doch alle diese Techniken auf dem Konzept , das Psychologen "" elaborative encoding "" nennen .","And while there are a whole host of ways of remembering stuff in these competitions , everything , all of the techniques that are being used , ultimately come down to a concept that psychologists refer to as elaborative encoding .","and even though it 's a real techniques techniques to look at things in these these , , all all the techniques on the concept of "" psychologists "" psychologists "" . """,3.7
703,46,"Das so genannte Bäcker/Bäcker-Paradox illustriert dieses Konzept besonders elegant . Es lautet wie folgt : Wenn ich zwei Personen bitte , sich das selbe Wort zu merken , und dir sage ich , "" Merk dir , dass es eine Person namens Bäcker gibt . ""","And it 's well illustrated by a nifty paradox known as the Baker / baker paradox , which goes like this : If I tell two people to remember the same word , if I say to you , "" Remember that there is a guy named Baker . ""","so so the called this fantastic model of this concept , it 's like : if i two two , please the same word , and i say , "" you you that there 's a person called new . . """,8.55
704,5,Das ist sein Name .,That 's his name .,this is his name .,39.76
705,21,"Und dir sage ich , "" Merk dir , dass es eine Person gibt , die ein Bäcker ist . ""","And I say to you , "" Remember that there is a guy who is a baker . ""","and i say , "" you you that there 's a person who is . """,8.78
706,30,"Wenn ich jetzt zu einem späteren Zeitpunkt zu euch zurück komme und sage , "" Weißt du noch das Wort , das ich dir vor einiger Zeit gesagt habe ?","And I come back to you at some point later on , and I say , "" Do you remember that word that I told you a while back ?","if i ' m going to come back to you , and you say , "" you know what i said you before you said ? """,13.47
707,9,"Weißt du noch welches Wort es war ? ""","Do you remember what it was ? ""","you know what word was ? """,24.08
708,34,"Die Person , die sich die Person namens Bäcker merken sollte , erinnert sich mit geringerer Wahrscheinlichkeit an das Wort als die Person , die sich die Person mit dem Bäckerberuf merken sollte .",The person who was told his name is Baker is less likely to remember the same word than the person was told his job is that he is a baker .,"the person person who was the was , , with the probability of the word as the person who person to person .",6.47
709,10,"Gleiches Wort , unterschiedliches Erinnerungsvermögen ; das ist seltsam .","Same word , different amount of remembering ; that 's weird .","same word , ideas is ; it 's strange .",8.64
710,6,Was geht hier vor sich ?,What 's going on here ?,what what is going on ?,17.97
711,10,"Nun ja , der Name Bäcker bedeutet dir nichts .",Well the name Baker does n't actually mean anything to you .,"well , the name baker does .",7.65
712,16,"Er ist absolut unabhängig von all den Erinnerungsstücken , die in deinem Kopf umher schwirren .",It is entirely untethered from all of the other memories floating around in your skull .,it 's absolutely independent of all the of that keeps your head .,3.67
713,10,"Aber der Beruf des Bäckers , wir kennen Bäcker .","But the common noun baker , we know bakers .","but the job of the , we know .",18.04
714,6,Bäcker tragen komische weiße Mützen .,Bakers wear funny white hats .,wear wear white white .,11.51
715,7,Bäcker haben Mehl an ihren Händen .,Bakers have flour on their hands .,baker have to hands hands .,15.21
716,13,"Bäcker riechen gut , wenn sie von der Arbeit nach Hause kommen .",Bakers smell good when they come home from work .,"rp smell good , when you come home home .",13.13
717,7,Vielleicht kennen wir sogar einen Bäcker .,Maybe we even know a baker .,we even know a . .,45.48
718,25,"Und wenn wir das Wort zuerst hören , verknüpfen wir diese Assoziationen mit dem Wort und ermöglichen es , das Erinnerte später einfacher wiederzufinden .","And when we first hear that word , we start putting these associational hooks into it that make it easier to fish it back out at some later date .","and if we hear the word first , we take that sound with the word and allow it to be a simpler simpler .",3.66
719,82,"Das Geheimnis dabei , was in den Gedächtnis-Wettkämpfen vor sich geht , und das Geheimnis , um sich alltägliche Dinge besser merken zu können , ist einen Weg zu finden , um den Namen Bäcker in den Beruf Bäcker zu verwandeln – Eine Information , die keine Assoziationen mit sich verknüpft hat , weder in Sinn noch in Bedeutung , in einer Art und Weise zu verändern , dass sie Bedeutung und Sinn in Verbindung mit allen bereits existierenden Gedächtnisfragmenten bekommt .","The entire art of what is going on in these memory contests and the entire art of remembering stuff better in everyday life is figuring out ways to transform capital B Bakers into lower - case B bakers -- to take information that is lacking in context , in significance , in meaning and transform it in some way so that it becomes meaningful in the light of all the other things that you have in your mind .","the secret of what in in the in the the and the secret to see better better better better is is to find a way to put the name in the the , and that information that does n't have a , that does n't matter in meaning in a",2.34
